,matchID,date,status,matchday,stage,group,lastUpdated,referees,season.id,season.startDate,season.endDate,matchDay,odds.msg,winner,duration,homeTeamFt,awayTeamFt,homeTeamHt,awayTeamHt,score.extraTime.homeTeam,score.extraTime.awayTeam,score.penalties.homeTeam,score.penalties.awayTeam,homeTeamID,homeTeam,awayTeamID,awayTeam
20,239013,2018-08-24 18:45:00,FINISHED,3,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 43917, 'name': 'Amaury Delerue', 'nationality': None}, {'id': 43947, 'name': 'Bertrand Jouannaud', 'nationality': None}, {'id': 43883, 'name': 'Nicolas Danos', 'nationality': None}, {'id': 57054, 'name': 'Mathieu Vernice', 'nationality': None}, {'id': 57051, 'name': 'Karim Abed', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,1,0,,,,,523,Olympique Lyonnais,576,RC Strasbourg Alsace
21,239011,2018-08-25 15:00:00,FINISHED,3,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 43928, 'name': 'Jérôme Miguelgorry', 'nationality': None}, {'id': 57069, 'name': 'Eric Danizan', 'nationality': None}, {'id': 57056, 'name': 'Christophe Mouysset', 'nationality': None}, {'id': 57105, 'name': 'Romain Delpech', 'nationality': None}, {'id': 57033, 'name': 'Mikael Lesage', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3,1,1,1,,,,,524,Paris Saint-Germain FC,532,Angers SCO
22,239010,2018-08-25 18:00:00,FINISHED,3,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 15548, 'name': 'Jérôme Brisard', 'nationality': None}, {'id': 57072, 'name': 'Yannick Boutry', 'nationality': None}, {'id': 57053, 'name': 'Aurélien Drouet', 'nationality': None}, {'id': 1052, 'name': 'Thierry Bouille', 'nationality': None}, {'id': 15545, 'name': 'Benoît Millot', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,0,0,0,0,,,,,518,Montpellier HSC,527,AS Saint-Étienne
23,239015,2018-08-25 18:00:00,FINISHED,3,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57090, 'name': 'Franck Schneider', 'nationality': None}, {'id': 57083, 'name': 'Djemel Zitouni', 'nationality': None}, {'id': 57040, 'name': 'Matthieu Lombard', 'nationality': None}, {'id': 57081, 'name': 'Mickaël Leleu', 'nationality': None}, {'id': 40486, 'name': 'Alexandre Castro', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,0,0,,,,,511,Toulouse FC,556,Nîmes Olympique
24,239017,2018-08-25 18:00:00,FINISHED,3,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57042, 'name': 'Willy Delajod', 'nationality': None}, {'id': 57080, 'name': 'Cyril Mugnier', 'nationality': None}, {'id': 57030, 'name': 'Gilles Lang', 'nationality': None}, {'id': 57077, 'name': 'Sylvain Palhies', 'nationality': None}, {'id': 57039, 'name': 'Thomas Léonard', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,4,0,0,,,,,522,OGC Nice,528,Dijon Football Côte d'Or
25,239018,2018-08-25 18:00:00,FINISHED,3,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57063, 'name': 'Hakim Ben El Hadj Salem', 'nationality': None}, {'id': 57107, 'name': 'Gwenaël Pasqualotti', 'nationality': None}, {'id': 57044, 'name': 'Frédéric Hebrard', 'nationality': None}, {'id': 64771, 'name': 'Julien Rouquette', 'nationality': None}, {'id': 43918, 'name': 'François Letexier', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1,1,0,1,,,,,543,FC Nantes,514,SM Caen
26,239019,2018-08-25 18:00:00,FINISHED,3,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57068, 'name': 'Florent Batta', 'nationality': None}, {'id': 57049, 'name': 'Mehdi Rahmouni', 'nationality': None}, {'id': 57052, 'name': 'Julien Aube', 'nationality': None}, {'id': 57094, 'name': 'Yohann Rouinsard', 'nationality': None}, {'id': 57064, 'name': 'Olivier Thual', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,4,1,1,0,,,,,530,Amiens SC,547,Stade de Reims
27,239012,2018-08-26 13:00:00,FINISHED,3,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57070, 'name': 'Johan Hamel', 'nationality': None}, {'id': 57060, 'name': 'Mathieu Grosbost', 'nationality': None}, {'id': 64724, 'name': 'Stephan Pignatelli', 'nationality': None}, {'id': 57087, 'name': 'Romain Lissorgue', 'nationality': None}, {'id': 43926, 'name': 'Benoît Bastien', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3,0,2,0,,,,,521,Lille OSC,538,En Avant Guingamp
28,239014,2018-08-26 15:00:00,FINISHED,3,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 9374, 'name': 'Clément Turpin', 'nationality': None}, {'id': 43884, 'name': 'Cyril Gringore', 'nationality': None}, {'id': 43885, 'name': 'Hicham Zakrani', 'nationality': None}, {'id': 57500, 'name': 'Bartolomeu Varela', 'nationality': None}, {'id': 43918, 'name': 'François Letexier', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,0,0,,,,,526,FC Girondins de Bordeaux,548,AS Monaco FC
29,239016,2018-08-26 19:00:00,FINISHED,3,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57078, 'name': 'Antony Gautier', 'nationality': None}, {'id': 57048, 'name': 'Mickael Annonier', 'nationality': None}, {'id': 57079, 'name': 'Philippe Jeanne', 'nationality': None}, {'id': 57077, 'name': 'Sylvain Palhies', 'nationality': None}, {'id': 57039, 'name': 'Thomas Léonard', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,2,2,0,2,,,,,516,Olympique de Marseille,529,Stade Rennais FC 1901
